CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype
0.26102301983537207,0.34187646356197454,0.04248557535884678,0.5173661379967448,0.5461925614614694,0.6287411496658146,0.5247550905135407,0.43345461273487107,0.32521995447955376,0.3671410182068735,0.2752917361645909,0.6816544346915225,0.6525997977576254,0.1993691497024004,0.7215007249680082,0.7369717607904414,0.17903704758661507,0.49258851544907273,0.3721674617208507,0.4404293726757873,m2
0.34965952512820114,0.7649700793782,0.5964078694815333,0.5645819986631642,0.7114921434405543,0.5691621099563681,0.5845020157003469,0.5805111865644578,0.37852581194528745,0.4016826229084159,0.44730087521086814,0.3745052907967793,0.8723013168177687,0.2845107516202143,0.8135148865589832,0.7744717481737711,0.2182724397350041,0.7362716588678538,0.7922133145020018,0.6471674643286612,m3
0.3444613777463825,0.3089620848312737,0.34558973921006,0.4634529859146792,0.4301023906533529,0.6332296118501118,0.9246162284596151,0.5104923240327198,0.3993436475494606,0.4141699665950473,0.30115951803967156,0.6941765416236211,0.6477894801225625,0.31525669267367445,0.7268697446684625,0.42664573214615953,0.6803988268268963,0.6318180541469797,0.2744397874510608,0.350713787437938,m2
0.2554420605716835,0.5780112933075015,0.5993650998533828,0.6618148326636921,0.7643433167767975,0.7446081452336146,0.3482227791068977,0.3582573250343504,0.4301893663501438,0.35074409849381505,0.4465033051143984,0.7498199733223434,0.855525822011659,0.25776127869985754,0.8610641376999829,0.8146329026224637,0.20839991490658832,0.8009312014755715,0.7874114328805153,0.6592258788080669,m3
0.44390980304654304,0.8298938911815037,0.7360992460924716,0.5933258919167987,0.8779254972294281,0.6043285711540316,0.5095777731684783,0.6095919976786796,0.41088767626757705,0.40051719986626905,0.33403781744402583,0.7526082102115239,0.9822943860871225,0.3910865112149342,0.801781732453852,0.9846667183539419,0.09843234899383269,0.789820272033981,0.8711163246401736,0.7406682463026663,m3
0.4210880396354532,0.24999631370052344,0.5416730861101549,0.5908291948224608,0.8837888914727822,0.7572531195794827,0.6302803215744115,0.4626943715610834,0.5124510976670587,0.323037223060825,0.700283290997491,0.7431743164599942,0.9894521933022721,0.2987635108768308,0.7186533032727903,0.8998811826414987,0.14379134884274197,0.8534071218579815,0.4259373250843672,0.875355704887238,m2
0.43582942331303715,0.49632613156876676,0.6117909992568398,0.36657769802438095,0.8561715354041608,0.7450636568392583,0.5262763517362774,0.5032455907428326,0.46753591925636884,0.2926883150284217,0.4204839914105744,0.36015224831879766,0.9114451486648838,0.30094013584744594,0.7642057343871004,0.6612086123583623,0.2215052504275174,0.641443356249374,0.6462122933017704,0.7853475873049657,m3
0.5577952608447913,0.38995601165073596,0.4914391110427465,0.5325273628464994,0.3541883131958712,0.7266589487888705,0.41717559371171586,0.5312053545391607,0.4383469233107739,0.3200815912660322,0.7036637320759612,0.3226619232971237,0.7114833526923936,0.218383623735482,0.7864106943765559,0.7122530368680744,0.1853582024516292,0.8052391681539872,0.5509655714071496,0.7020457854981865,m2
0.29726200627159105,0.6815972204837378,0.6579326245944237,0.7611778482018496,0.8497118703248018,0.6289850037048781,0.5064453634629984,0.36954638907675724,0.4218112404087385,0.48921907776856344,0.4118148069745512,0.8395228346851311,0.8932789388270769,0.3170713658271781,0.8272036006744401,0.8471355613366112,0.19372415539746085,0.7076034998437531,0.8471556145294423,0.7673135898707784,m3
0.4541249314809618,0.3625990584373867,0.46120711093987476,0.4978879226907457,0.18549005116395337,0.48201840055577194,0.3820180432765869,0.9138424610912731,0.7324365215226902,0.36093723765179614,0.45287984550860394,0.5367489905809475,0.6122476701096425,0.8447027582462886,0.20180452500865012,0.6303333986583513,0.20835186747898143,0.5419756621715213,0.2915464569845385,0.49174707032264214,m1
