CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype,pseudotime
0.3068312983012971,0.8066447918128598,0.784198488302948,0.6475186757929163,0.8040201945139567,0.744197286939573,0.5702530943474681,0.5459031863442076,0.4769206746198611,0.2885967580798942,0.6804393721841739,0.6709127524933305,0.9293656062794424,0.2590842038040915,0.8646019266574015,0.863421700970985,0.1483022346823142,0.6125640204939001,0.8434511654788426,0.6004969026674646,m3,12.37886345620791
0.352639583882387,0.3719359689522906,0.5499467074987752,0.5338792609665499,0.3450921710878731,0.7441743733122954,0.4340863707354311,0.4380137069421141,0.321653542231844,0.4203287678967127,0.2663702097241032,0.72641751527641,0.8254898976981615,0.2826633521392124,0.5838678828188073,0.656613421026126,0.248577502632778,0.8224481396776627,0.4563082194471031,0.8941573686644961,m2,7.866795107902972
0.4340376397916452,0.8043173560941362,0.7141967923567438,0.5508026803119974,0.8615736518721644,0.7511650731623001,0.4449484336589991,0.6463194878896903,0.4009006094824818,0.3152182187230884,0.5282621303892008,0.6062768436250193,0.9095427165295364,0.2605461048924095,0.8646510816852205,0.7515175743428864,0.3082836400563761,0.6441475969819602,0.8789542186191821,0.7296029775015588,m3,11.567701153732925
0.5723411340206764,0.23443244761149,0.459166031192308,0.4413501700342518,0.3619037882910321,0.5914774502515597,0.3895918884576352,0.7045569659688329,0.7015202321739715,0.3467742957312468,0.3993270869328773,0.6626884136344489,0.2229228797120033,0.9001412935301896,0.1586353318238985,0.7971011512718755,0.1121657357257639,0.6764462375897131,0.3436298957649615,0.422530822320163,m1,2.4466361716569276
0.5445604279572476,0.3676765509905025,0.4772204582063295,0.4016328988913734,0.3196530454382358,0.5438226165240568,0.4514716530447659,0.6966175680556312,0.641298987179213,0.4190584835336217,0.4455271289537369,0.5099707474700304,0.3943959881665419,0.7478716636384646,0.3153801688296708,0.4730192183480161,0.2188051689817738,0.3776596729992072,0.2659979802748817,0.6196614863263616,m1,2.707179873963949
0.3433038969473665,0.3004765933575685,0.7141224279059109,0.3820073531935566,0.2976663788989941,0.5302391291360739,0.4459817375843702,0.5536140023959433,0.2969395183217456,0.3194569122386738,0.3232042374272902,0.5944089815118736,0.7613213645628004,0.1262607692897437,0.7927851952745252,0.7324864694705544,0.2374999766718882,0.9840571711249048,0.4861188708921351,0.9277459969670668,m2,7.919414632055955
0.3961480916273862,0.5065289138275997,0.556112527365028,0.5388513764868037,0.8911833139927583,0.6742781142163025,0.5243287697716457,0.5684218686549057,0.4383252622993141,0.4464607703934265,0.4221073692159311,0.8523914302610145,0.8859225422553761,0.3084918980136556,0.7909630952838632,0.9077834676815212,0.1423061389128272,0.7560195330748207,0.8078183229991802,0.7060129314809055,m3,8.92318149991146
0.3510549655028344,0.8009767170916287,0.7034494914951572,0.5170673438276356,0.8625509614732079,0.813348113999776,0.3741546246743695,0.4709217246592007,0.4555845908600756,0.3275430757799897,0.554867152955075,0.4215882459111739,0.9467471439225926,0.1330733140162401,0.8410737627487263,0.7624837271342789,0.3092480270308254,0.7706555489427322,0.8587932479849645,0.6953235219799674,m3,10.82002554374856
0.3096791644064159,0.2611917213473488,0.2918114428086436,0.3644906938314087,0.3063516339479363,0.6796180763562075,0.3227101065127035,0.532116820183597,0.6333361287605695,0.2901201605039649,0.4288326377921886,0.465343230525285,0.4015020004477315,0.7557799687344993,0.420601963729632,0.2973489559064579,0.3332250657593556,0.5518030119105464,0.5696631996338475,0.8569267108616071,m1,3.1972412102897243
0.4371227753013842,0.3570913226884699,0.3476104991443841,0.4144920016345724,0.8089346215208331,0.6420319882932682,0.6310931545745959,0.4868895985834442,0.4378038570732048,0.3731826321816427,0.4620014648736295,0.4718618048225158,0.7603320392144515,0.1669303890240231,0.6014293746601721,0.5715163298109229,0.2507314932432836,0.685366280896399,0.383287894917066,0.7256861393981695,m2,7.470100370343689
0.366460848662719,0.7248635540121675,0.6854777994819004,0.3573266522613226,0.8380118796596323,0.7899363435955369,0.4072566366809633,0.6392231259638211,0.3348761552654286,0.3910867548941716,0.3593787953195082,0.4910289675958984,0.8565420975695478,0.1736453860892538,0.7971793526914437,0.5233316294371572,0.2844071148573495,0.6710035582458098,0.8257817290461276,0.5553103147118479,m3,11.35139286686277
0.3595487363182494,0.1448866522700539,0.3046152907383129,0.5379571433399224,0.727742550934443,0.6050026318061856,0.4800800123882818,0.4867803429742229,0.433648889211055,0.3109710972393852,0.7938946166606411,0.5303677162069343,0.831404542278853,0.2788670981494169,0.834903708321205,0.4902220090571977,0.2497241259899015,0.7742646810032248,0.5994112509378893,0.792609971873437,m2,7.6787787888537
0.261023019835372,0.3418764635619745,0.0424855753588467,0.5173661379967448,0.5461925614614694,0.6287411496658146,0.5247550905135407,0.433454612734871,0.3252199544795537,0.3671410182068735,0.2752917361645909,0.6816544346915225,0.6525997977576254,0.1993691497024004,0.7215007249680082,0.7369717607904414,0.179037047586615,0.4925885154490727,0.3721674617208507,0.4404293726757873,m2,8.317424417128926
0.3496595251282011,0.7649700793782,0.5964078694815333,0.5645819986631642,0.7114921434405543,0.5691621099563681,0.5845020157003469,0.5805111865644578,0.3785258119452874,0.4016826229084159,0.4473008752108681,0.3745052907967793,0.8723013168177687,0.2845107516202143,0.8135148865589832,0.7744717481737711,0.2182724397350041,0.7362716588678538,0.7922133145020018,0.6471674643286612,m3,10.993008917797676
0.3444613777463825,0.3089620848312737,0.34558973921006,0.4634529859146792,0.4301023906533529,0.6332296118501118,0.9246162284596152,0.5104923240327198,0.3993436475494606,0.4141699665950473,0.3011595180396715,0.6941765416236211,0.6477894801225625,0.3152566926736744,0.7268697446684625,0.4266457321461595,0.6803988268268963,0.6318180541469797,0.2744397874510608,0.350713787437938,m2,9.198182117188074
0.2554420605716835,0.5780112933075015,0.5993650998533828,0.6618148326636921,0.7643433167767975,0.7446081452336146,0.3482227791068977,0.3582573250343504,0.4301893663501438,0.350744098493815,0.4465033051143984,0.7498199733223434,0.855525822011659,0.2577612786998575,0.8610641376999829,0.8146329026224637,0.2083999149065883,0.8009312014755715,0.7874114328805153,0.6592258788080669,m3,10.73655248750335
0.443909803046543,0.8298938911815037,0.7360992460924716,0.5933258919167987,0.8779254972294281,0.6043285711540316,0.5095777731684783,0.6095919976786796,0.410887676267577,0.400517199866269,0.3340378174440258,0.7526082102115239,0.9822943860871224,0.3910865112149342,0.801781732453852,0.984666718353942,0.0984323489938326,0.789820272033981,0.8711163246401736,0.7406682463026663,m3,11.768339346088252
0.4210880396354532,0.2499963137005234,0.5416730861101549,0.5908291948224608,0.8837888914727822,0.7572531195794827,0.6302803215744115,0.4626943715610834,0.5124510976670587,0.323037223060825,0.700283290997491,0.7431743164599942,0.989452193302272,0.2987635108768308,0.7186533032727903,0.8998811826414987,0.1437913488427419,0.8534071218579815,0.4259373250843672,0.875355704887238,m2,7.975455202590987
0.4358294233130371,0.4963261315687667,0.6117909992568398,0.3665776980243809,0.8561715354041608,0.7450636568392583,0.5262763517362774,0.5032455907428326,0.4675359192563688,0.2926883150284217,0.4204839914105744,0.3601522483187976,0.9114451486648838,0.3009401358474459,0.7642057343871004,0.6612086123583623,0.2215052504275174,0.641443356249374,0.6462122933017704,0.7853475873049657,m3,7.936806368859691
0.5577952608447913,0.3899560116507359,0.4914391110427465,0.5325273628464994,0.3541883131958712,0.7266589487888705,0.4171755937117158,0.5312053545391607,0.4383469233107739,0.3200815912660322,0.7036637320759612,0.3226619232971237,0.7114833526923936,0.218383623735482,0.7864106943765559,0.7122530368680744,0.1853582024516292,0.8052391681539872,0.5509655714071496,0.7020457854981865,m2,9.649398811664184
0.297262006271591,0.6815972204837378,0.6579326245944237,0.7611778482018496,0.8497118703248018,0.6289850037048781,0.5064453634629984,0.3695463890767572,0.4218112404087385,0.4892190777685634,0.4118148069745512,0.8395228346851311,0.8932789388270769,0.3170713658271781,0.8272036006744401,0.8471355613366112,0.1937241553974608,0.7076034998437531,0.8471556145294423,0.7673135898707784,m3,10.167578918240553
0.4541249314809618,0.3625990584373867,0.4612071109398747,0.4978879226907457,0.1854900511639533,0.4820184005557719,0.3820180432765869,0.9138424610912732,0.7324365215226902,0.3609372376517961,0.4528798455086039,0.5367489905809475,0.6122476701096425,0.8447027582462886,0.2018045250086501,0.6303333986583513,0.2083518674789814,0.5419756621715213,0.2915464569845385,0.4917470703226421,m1,0.805360918379326
0.363361041682913,0.243688724089078,0.3188956915445063,0.569167014367053,0.7472461521813168,0.6910479327864629,0.6176332403265092,0.6305528094739379,0.5576636545792037,0.3562482510119721,0.5859284633012198,0.5863484208931143,0.9449642191226784,0.162385754905324,0.6604665883115385,0.7535253973365473,0.1670941853432161,0.6430022337059367,0.4458461135205918,0.8097269016111098,m2,7.2894795185799595
